w1  w2
10.356779088718215 -229.6432209112818
-25.097944525594812 -265.0979445255948
-13.110781895615219 -253.11078189561522
22.11664744430891 -217.8833525556911
90.7172292351529 -149.2827707648471
88.78241540107729 -151.2175845989227
29.650955811448974 -210.34904418855103
-5.48217626281803 -245.48217626281803
18.174558097217865 -221.82544190278213
29.846348591647256 -210.15365140835274
-35.33023463876407 -275.33023463876407
-51.390927996116716 -291.3909279961167
-22.15659722740884 -262.15659722740884
85.69528614681165 -154.30471385318833
137.85962390809024 -102.14037609190976
52.22526090958355 -187.77473909041646
-102.33179895076273 -342.33179895076273
-138.8267447202261 -378.8267447202261
-113.54582996369663 -353.54582996369663
-93.70098280191358 -333.7009828019136
-57.98691551477169 -297.9869155147717
-25.949132487053706 -265.9491324870537
-30.405761409382194 -270.4057614093822
-64.42088823687163 -304.42088823687163
-82.00770505717355 -322.00770505717355
-118.70262155232152 -358.7026215523215
-83.18292511342861 -323.1829251134286
-50.92905025697747 -290.92905025697746
-1.712072844870363 -241.71207284487036
38.658597795639245 -201.34140220436075
67.65824218416401 -172.341757815836
80.86583829747268 -159.1341617025273
55.428304985612606 -184.5716950143874
62.87629917921412 -177.12370082078587
91.08221205639482 -148.91778794360516
122.05218055796013 -117.94781944203987
107.73723799642814 -132.26276200357188
79.87695606547824 -160.12304393452177
88.70056936157971 -151.2994306384203
130.8488542822729 -109.1511457177271
143.30384566986504 -96.69615433013496
131.04706736004348 -108.95293263995652
129.90737622413553 -110.09262377586447
129.03033112049297 -110.96966887950703
105.57426266122276 -134.42573733877725
56.38468461525963 -183.61531538474037
21.39320258123598 -218.60679741876402
14.937408387993857 -225.06259161200614
31.70294076713253 -208.29705923286747
26.81107335781826 -213.18892664218174
-2.8466696379632594 -242.84666963796326
-33.67481423248046 -273.67481423248046
-32.84483438915004 -272.84483438915004
-23.75207894112281 -263.7520789411228
-39.944661132934016 -279.944661132934
-62.32751233433192 -302.3275123343319
-80.40481737945582 -320.40481737945584
-57.860352005207005 -297.860352005207
-8.361622334216916 -248.36162233421692
83.61728664152677 -156.3827133584732
122.54145464501016 -117.45854535498984
101.28121285024461 -138.71878714975537
74.99684877709024 -165.00315122290976
69.19209533284722 -170.8079046671528
62.261803500361125 -177.7381964996389
62.94652470063511 -177.0534752993649
82.81866571272394 -157.18133428727606
98.56940346595093 -141.43059653404907
86.35266128184142 -153.64733871815858
88.4085918127348 -151.5914081872652
120.75953834322628 -119.24046165677372
110.03853506728683 -129.96146493271317
112.02512461367223 -127.97487538632777
104.95181408493681 -135.0481859150632
106.42062679073024 -133.57937320926976
109.63893652483014 -130.36106347516986
93.79237219509469 -146.20762780490531
45.57434965503444 -194.42565034496556
-51.059449554232295 -291.0594495542323
-68.13849464876829 -308.1384946487683
-32.86564281478513 -272.86564281478513
-48.545774085785055 -288.54577408578507
62.5250354255045 -177.47496457449552
77.89875808498482 -162.10124191501518
73.6757933038175 -166.3242066961825
83.36944388160236 -156.63055611839764
88.42232925170447 -151.57767074829553
83.1330819959976 -156.8669180040024
88.23055572245948 -151.76944427754052
94.65055604087912 -145.3494439591209
109.36758722184186 -130.63241277815814
132.18034649165293 -107.81965350834707
157.11308205307205 -82.88691794692795
179.44863684416805 -60.55136315583195
173.83042489918125 -66.16957510081875
146.16176272440404 -93.83823727559596
130.48281456450104 -109.51718543549896
122.95257001855319 -117.04742998144681
128.0522077567175 -111.94779224328249
137.35197453173123 -102.64802546826877
161.84469678266942 -78.15530321733058
150.6333146297943 -89.36668537020569
117.54029736349774 -122.45970263650226
109.27934402739947 -130.72065597260053
127.2491114000609 -112.7508885999391
138.56329690207397 -101.43670309792603
142.56308857532213 -97.43691142467787
133.11213554924961 -106.88786445075039
62.45225534473821 -177.5477446552618
51.74304720794953 -188.25695279205047
66.32454465951604 -173.67545534048395
4.183723837308662 -235.81627616269134
-16.678632547114375 -256.6786325471144
51.269840511663915 -188.73015948833608
20.169265486860695 -219.8307345131393
-73.86202208496299 -313.862022084963
-40.18450686249071 -280.1845068624907
-20.545054157430062 -260.54505415743006
-41.6278003626644 -281.6278003626644
-47.95511055413817 -287.9551105541382
-84.14417001254287 -324.1441700125429
-124.85881512648442 -364.8588151264844
-142.9916950850302 -382.9916950850302
-167.3267264420674 -407.3267264420674
-196.19226370662912 -436.1922637066291
-207.4431005051115 -447.4431005051115
-172.4711606568922 -412.4711606568922
-133.7843091243353 -373.7843091243353
-115.84764031138185 -355.84764031138184
-104.78905488164722 -344.7890548816472
-73.71813097991934 -313.71813097991935
-36.349396406563756 -276.34939640656376
-31.39523362478804 -271.39523362478803
-92.55245795187054 -332.55245795187057
-97.03071229658552 -337.03071229658553
-111.82479383906637 -351.8247938390664
-76.58856153617944 -316.58856153617944
-48.755728069670106 -288.7557280696701
-78.09497384685575 -318.09497384685574
-88.85554359246635 -328.85554359246635
-52.79801220336639 -292.7980122033664
28.752602692556593 -211.2473973074434
21.46545948648054 -218.53454051351946
19.628429374457934 -220.37157062554206
27.35280017789773 -212.64719982210227
-4.756935070357031 -244.75693507035703
9.07662416554422 -230.92337583445578
28.376440105785147 -211.62355989421485
22.36753330158081 -217.6324666984192
-18.29345363716493 -258.29345363716493
-69.83702918283825 -309.83702918283825
-79.94673711542919 -319.9467371154292
-65.56125754410324 -305.5612575441032
-15.80718344609932 -255.80718344609932
-41.072282225003164 -281.07228222500316
-53.068313375088564 -293.06831337508856
11.102092681191607 -228.8979073188084
40.144689011929586 -199.8553109880704
-26.60334589515378 -266.6033458951538
-80.15172823817375 -320.15172823817375
-51.73384239501729 -291.7338423950173
-75.92169106522715 -315.92169106522715
-114.10546786464556 -354.10546786464556
-113.18385013426722 -353.18385013426723
-52.12277646810617 -292.12277646810617
-21.875169656006612 -261.8751696560066
-39.00936807258677 -279.00936807258677
-52.1933018586078 -292.1933018586078
-41.8719952954757 -281.8719952954757
-30.027410441866323 -270.0274104418663
-64.81111717071828 -304.81111717071826
-59.13555868412049 -299.1355586841205
-96.13826295446279 -336.1382629544628
-146.31797731017105 -386.31797731017105
-115.86965608366833 -355.86965608366836
-43.254827598585955 -283.25482759858596
-34.83678717281464 -274.83678717281464
-9.694244252838416 -249.69424425283842
45.63711079684118 -194.36288920315883
47.84498385560164 -192.15501614439836
12.999255723908844 -227.00074427609115
12.513053712490999 -227.486946287509
20.146738939241004 -219.853261060759
33.279137193098904 -206.7208628069011
-17.234531312537914 -257.2345313125379
-95.58729878892474 -335.5872987889247
-86.04747956580833 -326.0474795658083
-131.08129071246324 -371.0812907124632
-35.46802948678851 -275.4680294867885
-22.13833274701756 -262.13833274701756
-18.373750679757908 -258.3737506797579
-72.13128126760193 -312.13128126760193
-85.8250255966873 -325.8250255966873
-39.499742069563126 -279.4997420695631
1.5571275162415077 -238.4428724837585
5.678662727209029 -234.32133727279097
-24.400651555446988 -264.400651555447
-67.84949383974391 -307.8494938397439
-49.80376913097825 -289.80376913097825
-102.4519895309022 -342.4519895309022
-26.997711880656887 -266.9977118806569
-40.17629903045372 -280.1762990304537
-63.41905060405861 -303.4190506040586
-52.78593037139809 -292.7859303713981
-51.006809552376126 -291.0068095523761
-53.240710603667594 -293.2407106036676
-44.35869056966841 -284.3586905696684
-75.79889866416443 -315.7988986641644
-148.22790844146493 -388.22790844146493
-162.0750012131875 -402.07500121318753
-158.8113063990827 -398.8113063990827
-161.09820780677273 -401.09820780677273
-63.13990933556898 -303.139909335569
-68.02002639800185 -308.02002639800185
-24.679047581529627 -264.67904758152963
3.886017043004358 -236.11398295699564
8.995802645548338 -231.00419735445166
-2.9078732245657193 -242.90787322456572
-9.004229318398757 -249.00422931839876
3.523545786813429 -236.47645421318657
50.97671390693631 -189.0232860930637
81.50773305805023 -158.49226694194977
77.33724395693982 -162.6627560430602
19.310489967167083 -220.6895100328329
-24.604864866957087 -264.6048648669571
-101.12149525988478 -341.1214952598848
-154.8304980656994 -394.83049806569943
-233.53424248064172 -473.53424248064175
-186.99870351676236 -426.99870351676236
-164.55442339125466 -404.55442339125466
-164.2200216428187 -404.22002164281866
-128.70837526408786 -368.70837526408786
-66.91586226830714 -306.91586226830714
-17.29626295917615 -257.29626295917615
-48.3249683801082 -288.3249683801082
-22.02122320937542 -262.0212232093754
-2.5431414847685114 -242.5431414847685
-65.33515188757201 -305.335151887572
-102.04196181262476 -342.0419618126248
-156.34346325109757 -396.34346325109755
-189.44073928382159 -429.4407392838216
-168.83841123308045 -408.8384112330805
-117.30276061977519 -357.3027606197752
-106.59298874211345 -346.59298874211345
-94.56831944576422 -334.56831944576425
-52.28925934293738 -292.2892593429374
-65.49247989950345 -305.49247989950345
-78.22782202244751 -318.2278220224475
-123.1608498271594 -363.1608498271594
-127.84562771863831 -367.8456277186383
-120.09014602683462 -360.09014602683465
-82.72141584633847 -322.72141584633846
-121.95175828177297 -361.951758281773
-63.402814305484746 -303.40281430548475
-54.333250165503145 -294.33325016550316
-49.54411773919264 -289.54411773919264
-21.67229370963014 -261.67229370963014
-35.700228862953736 -275.70022886295374
-90.38525708765974 -330.38525708765974
-112.32932365905663 -352.3293236590566
-147.04022359378723 -387.04022359378723
-157.58752009404682 -397.5875200940468
-113.59929840330278 -353.5992984033028
-77.34428019318285 -317.34428019318284
-53.216562995297416 -293.2165629952974
-21.364070666460982 -261.364070666461
-19.978838487603298 -259.9788384876033
-1.848462468834441 -241.84846246883444
-3.7045532945517152 -243.70455329455172
-6.339636394600802 -246.3396363946008
-26.472334019993017 -266.472334019993
-38.503785458718546 -278.50378545871854
-30.56109180743624 -270.56109180743624
-29.177321530132303 -269.1773215301323
-78.54567481365349 -318.5456748136535
-133.01074230125278 -373.0107423012528
-144.97242433920383 -384.9724243392038
-160.8044127572971 -400.8044127572971
-199.9383208877139 -439.93832088771387
-215.57985165959963 -455.5798516595996
-174.81268065799662 -414.8126806579966
-142.18221278098872 -382.1822127809887
-125.32586480436245 -365.3258648043625
-115.30320553036518 -355.3032055303652
-101.59289934294475 -341.59289934294475
-95.88134521815527 -335.8813452181553
-78.29869771057018 -318.2986977105702
-116.43306934203385 -356.43306934203383
-126.37833296470399 -366.378332964704
-124.5920056730961 -364.5920056730961
-95.19430407071467 -335.1943040707147
-73.57132767851952 -313.57132767851954
-44.08693974094148 -284.0869397409415
-7.339949848832021 -247.33994984883202
-28.787477329400645 -268.78747732940064
-38.822663328230654 -278.82266332823065
-17.39523424129811 -257.3952342412981
0.93485196546726 -239.06514803453274
-21.13038806876784 -261.13038806876784
-30.637792210975014 -270.637792210975
-31.442986148019376 -271.4429861480194
-114.04537674233143 -354.0453767423314
-105.57865622314557 -345.5786562231456
-112.06364827921152 -352.0636482792115
-101.95232053468864 -341.9523205346886
-134.02548047489066 -374.0254804748906
-169.06222580456915 -409.06222580456915
-158.77900060246156 -398.77900060246156
-163.53317129975537 -403.5331712997554
-205.80379541876118 -445.8037954187612
-197.59277529598828 -437.5927752959883
-182.31873487798111 -422.3187348779811
-165.80489602377932 -405.8048960237793
-178.2880157007762 -418.2880157007762
-190.0208905810741 -430.0208905810741
-196.61873078819147 -436.61873078819144
-185.1422764075055 -425.1422764075055
-152.64264378998723 -392.64264378998723
-104.16777310093902 -344.16777310093903
-45.965311220829335 -285.96531122082934
-0.012198668580822414 -240.01219866858082
16.45685650119958 -223.54314349880042
26.145995798985034 -213.85400420101496
33.21356016108848 -206.78643983891152
33.927548657256466 -206.07245134274353
51.18629352239123 -188.81370647760878
49.02609110748428 -190.97390889251574
27.642771737989275 -212.35722826201072
13.240593438521046 -226.75940656147895
13.120804646734996 -226.879195353265
0.7956914323949604 -239.20430856760504
-41.545470993653446 -281.54547099365345
-90.92054082651929 -330.9205408265193
-129.93818246755515 -369.9381824675552
-141.9764344764385 -381.9764344764385
-166.1195350616381 -406.1195350616381
-189.0517895260287 -429.0517895260287
-174.53958613414258 -414.5395861341426
-130.15131147870218 -370.15131147870216
-124.38611294330487 -364.38611294330485
-164.4619957288651 -404.4619957288651
-193.5163431353617 -433.5163431353617
-203.4539807864194 -443.4539807864194
-186.37136513748965 -426.37136513748965
-131.85460089211625 -371.85460089211625
-74.98442418090373 -314.9844241809037
-36.822130792724245 -276.82213079272424
-9.675688793203788 -249.6756887932038
0.8221398365631103 -239.1778601634369
-5.421493956899666 -245.42149395689967
20.245830890499292 -219.7541691095007
59.970012187033255 -180.02998781296674
39.69718003891102 -200.30281996108897
1.2341331293641815 -238.76586687063582
-13.00456954834772 -253.00456954834772
12.879341967762684 -227.12065803223732
-74.82020996681103 -314.82020996681103
-129.37391679421668 -369.3739167942167
-143.31586521490092 -383.3158652149009
-113.26761273774991 -353.2676127377499
-71.89873010843212 -311.8987301084321
-100.61956680713685 -340.61956680713683
-66.68290864751769 -306.6829086475177
12.368511142531132 -227.63148885746887
8.898065489808687 -231.1019345101913
-11.686459091411962 -251.68645909141196
11.288299839598949 -228.71170016040105
55.34060838241068 -184.65939161758934
47.53335854163287 -192.46664145836712
38.56295054179464 -201.43704945820537
17.388646228357626 -222.61135377164237
-35.78236392696181 -275.7823639269618
-85.95299733040791 -325.9529973304079
-105.7904058413865 -345.7904058413865
-116.85187313494635 -356.85187313494635
-135.58318856795537 -375.5831885679554
-103.28648842870145 -343.28648842870143
-61.772947149576794 -301.7729471495768
-39.59109299403963 -279.5910929940396
-30.957882542813422 -270.9578825428134
-18.589015472187384 -258.5890154721874
-17.089745301459516 -257.0897453014595
18.042838230772304 -221.9571617692277
44.598067958249885 -195.40193204175011
26.018408571075724 -213.98159142892428
1.9791815908074568 -238.02081840919254
3.51821622361922 -236.48178377638078
-39.65868559010096 -279.65868559010096
-89.09668773569774 -329.09668773569774
-83.57030982260903 -323.57030982260903
-23.08037001034245 -263.08037001034245
-5.0260493662376575 -245.02604936623766
-22.662470170061624 -262.6624701700616
-52.01752417672378 -292.0175241767238
-13.381388707762197 -253.3813887077622
2.6579097346088933 -237.3420902653911
-11.041658047007788 -251.0416580470078
31.559314352213732 -208.44068564778627
63.989134224832014 -176.01086577516799
48.26685083635357 -191.73314916364643
29.45829819526716 -210.54170180473284
54.75487175745231 -185.2451282425477
88.9251644276392 -151.0748355723608
78.03020459819345 -161.96979540180655
76.71140670340492 -163.28859329659508
88.90793974724647 -151.09206025275353
90.9062847932373 -149.09371520676268
132.33041378615323 -107.66958621384677
166.98046786267787 -73.01953213732213
161.63752668938469 -78.36247331061531
131.22640974864183 -108.77359025135817
138.30439389550202 -101.69560610449798
169.23610263328192 -70.76389736671808
195.48615117460986 -44.51384882539014
186.57349851991876 -53.42650148008124
114.13862296155278 -125.86137703844722
117.85097852204945 -122.14902147795055
190.38972312750818 -49.61027687249182
183.16676602475627 -56.83323397524373
154.48245886354474 -85.51754113645526
128.84973896165818 -111.15026103834182
142.0514129679564 -97.9485870320436
143.9064670095927 -96.09353299040731
106.26834872961673 -133.73165127038328
129.4296015681189 -110.5703984318811
143.54937101344603 -96.45062898655397
67.28214868549458 -172.71785131450542
-42.52320489150225 -282.52320489150225
-181.02355020481355 -421.02355020481355
-184.40565808405927 -424.40565808405927
-125.28585428080262 -365.2858542808026
11.979637236137476 -228.02036276386252
55.33122809382213 -184.66877190617788
47.51835717696622 -192.48164282303378
38.9983882350848 -201.0016117649152
39.97041723972871 -200.0295827602713
59.84234533869584 -180.15765466130415
34.05546424878593 -205.94453575121406
-6.675661963073253 -246.67566196307325
-16.491616091906053 -256.49161609190605
-78.24452978271438 -318.2445297827144
-168.49854233114183 -408.49854233114183
-132.60817734738472 -372.60817734738475
-103.64738957521058 -343.6473895752106
-77.82648621898716 -317.82648621898716
-69.41425808756365 -309.41425808756367
16.61909651968017 -223.38090348031983
57.99966199295932 -182.00033800704068
58.745283114905305 -181.2547168850947
54.71453633751708 -185.28546366248293
60.63075368472118 -179.36924631527882
124.98220300060942 -115.01779699939058
136.3325240200952 -103.6674759799048
59.29675055997632 -180.70324944002368
57.24081294235066 -182.75918705764934
57.27285122260673 -182.72714877739327
28.20830084131876 -211.79169915868124
-18.481936867982313 -258.4819368679823
-84.24458922377698 -324.244589223777
-174.69387167332889 -414.6938716733289
-234.9328278164862 -474.9328278164862
-206.40302533168006 -446.40302533168006
-125.7324088257592 -365.7324088257592
-76.21341979948558 -316.21341979948556
-51.377128965850254 -291.37712896585026
-25.608168719470086 -265.6081687194701
-1.3128682418150674 -241.31286824181507
21.706487612209454 -218.29351238779054
45.13468036489757 -194.86531963510242
76.39218909167585 -163.60781090832415
101.23022958187266 -138.76977041812734
114.02238966533106 -125.97761033466894
114.79366689841213 -125.20633310158787
109.5737090568964 -130.4262909431036
99.45503652079653 -140.5449634792035
103.71809582846754 -136.28190417153246
118.17234824836942 -121.82765175163058
136.11828385723084 -103.88171614276916
131.76266980132553 -108.23733019867447
104.66452700152468 -135.33547299847532
103.8977072497637 -136.1022927502363
121.24882903750631 -118.75117096249369
112.28876612052818 -127.71123387947182
70.39159073501013 -169.60840926498986
9.449696964620669 -230.55030303537933
-22.15158786752909 -262.1515878675291
-21.533646198296083 -261.5336461982961
-39.152792688438694 -279.1527926884387
-79.9586279998457 -319.9586279998457
-111.40307474249354 -351.4030747424936
-78.92811983833917 -318.92811983833917
-42.10007854983769 -282.1000785498377
-59.084771257847486 -299.0847712578475
-25.307162435231017 -265.307162435231
-21.565677771366616 -261.5656777713666
-18.339982774579312 -258.3399827745793
11.815179626463305 -228.1848203735367
45.756570609667506 -194.2434293903325
66.44909122114132 -173.55090877885868
72.33879632010714 -167.66120367989288
102.89757345992346 -137.10242654007652
119.06404523260197 -120.93595476739803
108.28885530252272 -131.71114469747727
118.97057665785543 -121.02942334214457
144.84372610154062 -95.15627389845938
129.82077557833145 -110.17922442166855
99.97185956525891 -140.0281404347411
102.60480974789334 -137.39519025210666
121.21152862172357 -118.78847137827643
101.51372945583262 -138.48627054416738
18.173612268670237 -221.82638773132976
-60.38850971624652 -300.3885097162465
-51.91411012336993 -291.91411012336994
-28.40484124988052 -268.4048412498805
-5.942142465466988 -245.942142465467
54.09683381587911 -185.9031661841209
79.99710662849611 -160.0028933715039
77.49673199906101 -162.503268000939
42.85657863218374 -197.14342136781625
43.576100102770404 -196.4238998972296
47.562180232266186 -192.4378197677338
46.76529861328481 -193.2347013867152
42.18982367610215 -197.81017632389785
47.25072186527722 -192.74927813472277
61.91170735689503 -178.08829264310498
79.8112562996912 -160.1887437003088
82.97379181430598 -157.02620818569403
59.481519530512735 -180.51848046948726
1.8517761280118066 -238.1482238719882
-89.67512233228808 -329.6751223322881
-172.33612710196255 -412.3361271019626
-210.89425875824872 -450.8942587582487
-215.4811174930815 -455.4811174930815
-183.1760748311249 -423.1760748311249
-106.52913365765153 -346.5291336576515
-36.05016226377984 -276.05016226377984
-29.555306060717157 -269.55530606071716
-20.984196594748024 -260.984196594748
-4.190052209617988 -244.190052209618
-5.125357817186796 -245.1253578171868
-3.7679041418350607 -243.76790414183506
-7.383658429300341 -247.38365842930034
4.2602154783089645 -235.73978452169104
27.68831615193358 -212.31168384806642
48.819402604862724 -191.18059739513728
80.98357366202752 -159.01642633797246
98.54724821662283 -141.45275178337715
98.34765696481645 -141.65234303518355
119.85558966157029 -120.14441033842971
151.81975274983958 -88.18024725016042
146.67450351356547 -93.32549648643453
127.13759075153212 -112.86240924846788
138.35410424742304 -101.64589575257696
111.68443657991384 -128.31556342008616
86.26245781209082 -153.73754218790918
97.03292218380149 -142.96707781619853
129.40174767052258 -110.59825232947742
121.7760719865905 -118.2239280134095
64.20945385598861 -175.7905461440114
51.85229244031461 -188.1477075596854
86.89768086614642 -153.1023191338536
109.82366396503723 -130.1763360349628
93.24098989867025 -146.75901010132975
69.32609374676258 -170.67390625323742
62.89341707635093 -177.10658292364906
48.75145715662211 -191.2485428433779
18.46666416246353 -221.53333583753647
2.975343231977604 -237.0246567680224
23.647830599046753 -216.35216940095324
49.93388985121146 -190.06611014878854
76.14605056083064 -163.85394943916936
97.85821720661852 -142.14178279338148
90.454638892827 -149.545361107173
90.45515220940297 -149.54484779059703
102.0474031527497 -137.9525968472503
117.32865113316393 -122.67134886683607
96.58941783373166 -143.41058216626834
59.79925896488067 -180.20074103511934
83.29816742602314 -156.70183257397684
123.02385323573206 -116.97614676426794
117.14382920924344 -122.85617079075656
99.16565336379836 -140.83434663620164
50.68935608957736 -189.31064391042264
-22.035677695874252 -262.03567769587426
-1.6738022115464446 -241.67380221154644
11.299088052295247 -228.70091194770475
-14.283350215131577 -254.28335021513158
14.64279422753907 -225.35720577246093
24.19637057741284 -215.80362942258716
32.222841216892 -207.777158783108
69.00695341172877 -170.99304658827123
106.78345703571222 -133.21654296428778
115.27070380329542 -124.72929619670458
106.54045460035333 -133.4595453996467
92.38189242635417 -147.61810757364583
61.4078684034489 -178.5921315965511
35.46282177442434 -204.53717822557564
55.821127277827145 -184.17887272217285
87.78385848413018 -152.21614151586982
89.96607526228172 -150.03392473771828
84.13549208632321 -155.8645079136768
74.7137571496005 -165.2862428503995
86.69148870760273 -153.30851129239727
94.04542534933626 -145.95457465066374
68.85161740321884 -171.14838259678118
73.01207323495511 -166.9879267650449
107.2508209591251 -132.7491790408749
115.07091423568181 -124.92908576431819
97.58416824601957 -142.41583175398043
49.91236684635214 -190.08763315364786
44.54477696499271 -195.4552230350073
74.46391537554791 -165.5360846244521
103.6203898568183 -136.3796101431817
105.00663448042997 -134.99336551957003
116.92617387748444 -123.07382612251556
95.21923938209056 -144.78076061790944
56.22211628969535 -183.77788371030465
55.729913119733276 -184.27008688026672
33.59514890201262 -206.40485109798738
2.29695656013746 -237.70304343986254
23.110380049875406 -216.8896199501246
66.17960303613654 -173.82039696386346
114.43115185494024 -125.56884814505976
114.68102062059003 -125.31897937940997
121.43227254584824 -118.56772745415176
150.21933501217973 -89.78066498782027
164.78794343272784 -75.21205656727216
184.22621721528458 -55.77378278471542
184.17784662703028 -55.82215337296972
161.4874448225778 -78.5125551774222
145.42043106471783 -94.57956893528217
157.25845738398357 -82.74154261601643
169.293005904025 -70.706994095975
121.81728926311055 -118.18271073688945
51.97095509295015 -188.02904490704987
88.26590058729289 -151.7340994127071
105.70329920309634 -134.29670079690368
91.33021382794277 -148.66978617205723
82.66222115575646 -157.33777884424353
63.78150601232891 -176.21849398767108
28.3008855201565 -211.6991144798435
19.328116538874838 -220.67188346112516
53.44384849672862 -186.5561515032714
91.66752438205732 -148.3324756179427
83.60224763268478 -156.3977523673152
71.54987764158568 -168.45012235841432
107.76068747998261 -132.2393125200174
141.3477402936637 -98.65225970633631
132.60657988221325 -107.39342011778675
106.55042497689735 -133.44957502310265
84.83268531878866 -155.16731468121134
68.47018391237634 -171.52981608762366
78.66655327813396 -161.33344672186604
87.89089957520491 -152.1091004247951
55.272256149812165 -184.72774385018784
26.35895030494839 -213.6410496950516
34.50251999570536 -205.49748000429463
35.19052601292333 -204.80947398707667
15.374184491974573 -224.62581550802543
-23.08040357640403 -263.080403576404
-92.93221241725314 -332.93221241725314
-170.29962693597372 -410.2996269359737
-185.52549132311876 -425.5254913231188
-139.81984431625006 -379.81984431625006
-103.57339626221939 -343.5733962622194
-93.21232723680988 -333.21232723680987
-74.12828156438172 -314.1282815643817
-29.721813973263576 -269.7218139732636
14.082248317229185 -225.9177516827708
52.21753810064456 -187.78246189935544
95.04884365425872 -144.95115634574128
90.47215448805262 -149.52784551194736
52.154498294651596 -187.8455017053484
2.6917182336974292 -237.30828176630257
-41.83250774473754 -281.83250774473754
9.640379694480089 -230.3596203055199
-6.707023769343323 -246.70702376934332
-86.27456882469187 -326.27456882469187
-118.0093507771385 -358.0093507771385
-119.0933610233915 -359.0933610233915
-70.18397273994243 -310.1839727399424
-27.134610404604697 -267.1346104046047
-5.618547972267606 -245.6185479722676
-4.987885098919378 -244.98788509891938
-6.679187146712139 -246.67918714671214
12.893140015298744 -227.10685998470126
34.779151674715656 -205.22084832528435
32.779444130824686 -207.2205558691753
33.89553568288784 -206.10446431711216
59.3304256663423 -180.6695743336577
99.72917660630627 -140.27082339369372
120.36062329539071 -119.63937670460929
111.31972397064555 -128.68027602935445
107.99269862099297 -132.00730137900703
104.87620606218067 -135.12379393781933
68.36340162514445 -171.63659837485557
67.30591980348665 -172.69408019651337
63.379452787387436 -176.62054721261256
48.63207731521243 -191.36792268478757
29.437314292215433 -210.56268570778457
47.256849737452285 -192.74315026254772
60.65368607495157 -179.34631392504843
39.85415094897781 -200.1458490510222
4.195481875071437 -235.80451812492856
5.039816748029353 -234.96018325197065
-20.47219748623911 -260.4721974862391
16.0846086773372 -223.9153913226628
45.091537284684364 -194.90846271531564
47.39344882126308 -192.60655117873694
27.48122320006177 -212.51877679993822
-1.1785089713621346 -241.17850897136213
-27.71372416817712 -267.7137241681771
-18.45602207248385 -258.45602207248385
-40.22036851087113 -280.22036851087114
-20.29161340391011 -260.2916134039101
36.47154927017845 -203.52845072982154
36.02813745233152 -203.97186254766848
0.5825120764498023 -239.4174879235502
-23.388232821498598 -263.3882328214986
-10.503928405536954 -250.50392840553695
-0.26921446718279185 -240.2692144671828
-29.807382355239042 -269.80738235523904
-75.8330909041829 -315.8330909041829
-72.01033117873976 -312.01033117873976
-81.55125790792091 -321.5512579079209
-52.412594757817715 -292.4125947578177
-38.26729723953167 -278.2672972395317
-50.302865135419786 -290.3028651354198
-57.833456715314256 -297.83345671531424
-36.55705841008375 -276.55705841008376
-1.4883479219793116 -241.4883479219793
0.3038099167447399 -239.69619008325526
-30.90421558247863 -270.9042155824786
8.254746279512803 -231.7452537204872
82.63208162303225 -157.36791837696774
68.62030896878787 -171.37969103121213
36.17212803956136 -203.82787196043864
23.385952968892525 -216.61404703110748
14.046326296378993 -225.953673703621
3.0229663923933003 -236.9770336076067
10.155359871515886 -229.84464012848412
28.25990774326192 -211.74009225673808
32.750418595045616 -207.24958140495437
45.57797126129662 -194.42202873870337
-5.911641207396315 -245.91164120739631
-39.20078974916988 -279.20078974916987
-3.954251895663674 -243.95425189566367
-38.51908725802241 -278.5190872580224
-82.37783603115031 -322.3778360311503
-56.4094004808294 -296.4094004808294
-70.92942728750813 -310.92942728750813
-65.58338033960672 -305.5833803396067
-21.628059493824374 -261.62805949382437
28.59557449197246 -211.40442550802754
108.46720641054709 -131.53279358945292
80.44324382520061 -159.55675617479938
10.1702833588638 -229.8297166411362
16.60328823389955 -223.39671176610045
27.847120432765678 -212.15287956723432
35.737985107849454 -204.26201489215055
39.625141001421525 -200.37485899857847
64.33381367285939 -175.66618632714062
80.56431419998717 -159.43568580001283
85.94499915293545 -154.05500084706455
103.86519047298772 -136.1348095270123
72.98100479925371 -167.0189952007463
59.23441992134213 -180.76558007865788
88.7363184379592 -151.2636815620408
74.00114609515731 -165.9988539048427
24.132348014375115 -215.8676519856249
22.257108542911737 -217.74289145708826
39.95654806098447 -200.04345193901554
11.535540556298658 -228.46445944370134
-6.539508194508926 -246.53950819450893
-48.5476419304423 -288.5476419304423
-41.170413192485285 -281.1704131924853
-81.60497765087258 -321.60497765087257
-50.566956270324674 -290.5669562703247
-12.283420599646433 -252.28342059964643
26.605297178689398 -213.3947028213106
50.553143670535064 -189.44685632946494
46.91562611378139 -193.0843738862186
45.733363699504935 -194.26663630049507
27.413227324803756 -212.58677267519624
12.265025956580303 -227.7349740434197
23.671589066391796 -216.3284109336082
30.751200779432565 -209.24879922056743
60.154902366021815 -179.84509763397818
75.16291858654313 -164.83708141345687
75.80246186923524 -164.19753813076477
90.19294544399372 -149.80705455600628
106.19122350861471 -133.8087764913853
94.35291148697934 -145.64708851302066
74.71110982327993 -165.2888901767201
80.12107327173406 -159.87892672826592
106.8713619122691 -133.1286380877309
96.34896007446014 -143.65103992553986
86.45024377401205 -153.54975622598795
78.96764500365863 -161.03235499634138
49.692227820637974 -190.30777217936202
59.81495328967503 -180.18504671032497
